A,B,C,D,E,R1,R2,B1,B2,G1,G2,LAT,CLK,OE,Label
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847292e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847316e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847364e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847388e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847444e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847468e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2847472e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2847492e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2847516e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847524e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847540e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847564e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847588e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847612e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847644e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847668e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847692e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847716e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847740e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847768e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847792e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847820e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847844e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847868e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847892e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847916e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2847968e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2847992e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2847996e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2848044e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848068e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848076e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848116e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848140e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848196e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848220e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848268e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848292e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848300e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2848316e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848340e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848348e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848368e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848392e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848420e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848444e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848468e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848492e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848516e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848540e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848568e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848596e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2848644e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848672e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848676e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848696e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848720e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848748e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848772e-02
1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2848776e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848780e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2848796e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2848820e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848828e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848868e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848896e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2848948e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2848972e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849020e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849048e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849096e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849120e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849124e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2849148e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849172e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849180e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849196e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849220e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849248e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849268e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849292e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849320e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849348e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849372e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849396e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849420e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849448e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849468e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849492e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849520e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849548e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849572e-02
1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2849576e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849580e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2849620e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849648e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2849668e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849696e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849700e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849748e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849772e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849820e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849848e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849900e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849924e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849928e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2849948e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2849972e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2849980e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2849996e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850020e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850048e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850072e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850124e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850148e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850196e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850220e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2850228e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2850276e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2850300e-02
1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.2850304e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850308e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850348e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850372e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850424e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850448e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850472e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850500e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850524e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850548e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850596e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850620e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850672e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2850700e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2850748e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2850772e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850780e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850824e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850848e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850900e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850924e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2850948e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2850972e-02
1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2850976e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2850980e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2851024e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851048e-02
1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.2851052e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851056e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851072e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851100e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851124e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851148e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851172e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851196e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851220e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851248e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851252e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2851300e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851324e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851332e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851348e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851372e-02
1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2851376e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851380e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2851424e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851448e-02
1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.2851452e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851456e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851472e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851500e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851524e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851548e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851572e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851596e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851604e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2851620e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851648e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851652e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851700e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851724e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851748e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851772e-02
1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2851776e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851780e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2851796e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2851820e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851828e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851876e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851900e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2851948e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2851972e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852024e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852048e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852100e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852124e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2852128e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2852148e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2852172e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852180e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852196e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852220e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2852228e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2852276e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2852300e-02
1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.2852304e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852308e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852324e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852348e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852372e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852396e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852420e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852448e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852472e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2852500e-02
1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.2852548e-02
1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.2852572e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852580e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852596e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852620e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852648e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852672e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852700e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852724e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852748e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852772e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852796e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852820e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852848e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852872e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852900e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852924e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852948e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2852972e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2852996e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853020e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853048e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853072e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853100e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853124e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853148e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853172e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853196e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853220e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853248e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853272e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853300e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853328e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853348e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853376e-02
1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2853400e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2853424e-02
1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.2977096e-02
0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.2977268e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.2977284e-02
0,1,0,1,0,0,0,0,0,0,0,1,0,1,3.2977316e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.2977340e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,1,3.2977640e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.2977668e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,1,3.2977692e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.2977716e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,1,3.2977740e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.2977764e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,1,3.2977788e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.2977812e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,1,3.2977836e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,1,3.2977860e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.2977868e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,1,3.2977888e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.2977912e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2977928e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2977940e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2977964e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2977988e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978012e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978020e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978036e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978060e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978088e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978112e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978140e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978164e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978188e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978212e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978220e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978236e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978260e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978288e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978312e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978340e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978364e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978368e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978388e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978412e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978436e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978460e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978488e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978512e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978540e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978564e-02
0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.2978568e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978572e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978588e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978612e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978636e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978660e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978688e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978712e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978716e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978740e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978764e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978788e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978812e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978836e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978860e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2978888e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2978912e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978920e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978940e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2978964e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2978988e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979012e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979064e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979088e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979140e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979164e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979212e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979236e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979288e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979316e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979364e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979388e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979436e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979464e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979488e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979512e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2979516e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2979540e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2979564e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2979588e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2979612e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2979636e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2979660e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2979688e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2979712e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2979740e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2979764e-02
0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.2979768e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979772e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979788e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979812e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979836e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979860e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979888e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979912e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979940e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2979964e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2979988e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2980012e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2980036e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2980060e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2980068e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2980084e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2980108e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2980116e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2980136e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2980164e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2980188e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2980212e-02
0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2980236e-02
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2980260e-02
0,1,0,1,0,0,0,0,0,1,0,0,0,0,3.2980264e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2980268e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2980284e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2980308e-02
0,1,0,1,0,1,0,0,0,1,0,0,1,0,3.2980336e-02
0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.2980364e-02
